"location" "date" "time" "site" "rl" "length_m" "barnacles" "distortionr_m" "age" "magic_thaums"
"W" "28/09/2024" "14:45:00" 10 "R" 45 0 4 29 354.336085664309
"W" "07/10/2024" "12:00:00" 1 "L" 36 3 14 34 420.764013002187
"W" "07/10/2024" "12:00:00" 1 "R" 19 0 52 23 424.039975885819
"W" "07/10/2024" "12:00:00" 2 "L" 40 1 25 29 362.300722133761
"W" "07/10/2024" "12:00:00" 2 "R" 21 0 7 15 449.073938722872
"W" "07/10/2024" "12:00:00" 3 "L" 45 0 37 40 679.714167351406
"W" "07/10/2024" "12:00:00" 3 "R" 27 0 15 32 310.185984032005
"W" "07/10/2024" "12:00:00" 4 "L" 39 7 72 15 535.507065215462
"W" "07/10/2024" "12:00:00" 4 "R" 22 3 25 26 234.028377515145
"W" "07/10/2024" "12:00:00" 5 "L" 34 2 22 26 405.726000885311
"W" "07/10/2024" "12:00:00" 5 "R" 30 0 4 12 386.412453917939
"W" "07/10/2024" "12:00:00" 6 "L" 32 0 6 24 321.432774619506
"W" "07/10/2024" "12:00:00" 6 "R" 14 0 1 28 81.8430207671679
"W" "07/10/2024" "12:00:00" 7 "L" 33 0 43 20 276.474430904406
"W" "07/10/2024" "12:00:00" 7 "R" 29 0 84 25 272.275458139515
"W" "07/10/2024" "12:00:00" 8 "L" 47 2 78 42 570.946495437697
"W" "07/10/2024" "12:00:00" 8 "R" 15 0 63 29 197.910839911293
"W" "07/10/2024" "12:00:00" 9 "L" 42 0 70 27 586.454154612722
"W" "07/10/2024" "12:00:00" 9 "R" 39 0 132 35 605.170527033054
"W" "07/10/2024" "12:00:00" 10 "L" 35 0 33 14 310.933003367023
"W" "07/10/2024" "12:00:00" 10 "R" 21 0 12 22 275.808105393052
"E" "02/10/2024" "17:00:00" 1 "L" 40 0 0 43 630.596228636492
"E" "02/10/2024" "17:00:00" 1 "R" 25 0 6 13 244.670990979147
"E" "02/10/2024" "17:00:00" 2 "L" 51 4 1 16 520.262326568773
"E" "02/10/2024" "17:00:00" 2 "R" 40 4 19 16 593.865261973189
"E" "02/10/2024" "17:00:00" 3 "L" 41 0 20 22 486.971863949102
"E" "02/10/2024" "17:00:00" 3 "R" 15 0 11 21 166.887830460844
"E" "02/10/2024" "17:00:00" 4 "L" 58 30 17 11 778.919290467226
"E" "02/10/2024" "17:00:00" 4 "R" 39 0 0 40 590.094926934944
"E" "02/10/2024" "17:00:00" 5 "L" 52 0 15 43 461.612411543726
"E" "02/10/2024" "17:00:00" 5 "R" 40 3 0 34 694.285658502879
"E" "02/10/2024" "17:00:00" 6 "L" 45 0 1 43 590.243467085753
"E" "02/10/2024" "17:00:00" 6 "R" 35 0 5 14 498.826931532982
"E" "02/10/2024" "17:00:00" 7 "L" 50 14 20 16 658.767826001203
"E" "02/10/2024" "17:00:00" 7 "R" 35 2 0 23 305.133152506859
"E" "02/10/2024" "17:00:00" 8 "L" 49 11 1 15 698.975532244049
"E" "02/10/2024" "17:00:00" 8 "R" 35 2 10 42 522.991793730214
"E" "02/10/2024" "17:00:00" 9 "L" 49 2 5 40 628.406083026729
"E" "02/10/2024" "17:00:00" 9 "R" 44 4 34 4 596.935381396417
"E" "02/10/2024" "17:00:00" 10 "L" 50 0 19 45 702.952296185436
"E" "02/10/2024" "17:00:00" 10 "R" 30 0 25 49 420.228487232839
"E" "30/09/2024" "15:15:00" 1 "L" 37 3 20 12 534.451138410234
"E" "30/09/2024" "15:15:00" 1 "R" 26 0 62 14 293.9496013513
"E" "30/09/2024" "15:15:00" 2 "L" 51 9 18 11 572.216338335255
"E" "30/09/2024" "15:15:00" 2 "R" 22 20 8 34 246.0665004609
"E" "30/09/2024" "15:15:00" 3 "L" 59 27 28 12 811.97996467463
"E" "30/09/2024" "15:15:00" 3 "R" 34 0 15 14 446.523155721855
"E" "30/09/2024" "15:15:00" 4 "L" 48 15 2 30 479.037989628256
"E" "30/09/2024" "15:15:00" 4 "R" 37 8 22 10 422.609143901251
"E" "30/09/2024" "15:15:00" 5 "L" 46 0 7 39 394.68503252008
"E" "30/09/2024" "15:15:00" 5 "R" 36 0 78 18 405.247125741407
"E" "30/09/2024" "15:15:00" 6 "L" 40 2 43 17 402.906287056145
"E" "30/09/2024" "15:15:00" 6 "R" 42 0 67 0 660.523192110669
"E" "30/09/2024" "15:15:00" 7 "L" 39 0 3 12 361.401110818271
"E" "30/09/2024" "15:15:00" 7 "R" 20 0 4 14 266.123577588854
"E" "30/09/2024" "15:15:00" 8 "L" 56 0 5 35 625.134852751278
"E" "30/09/2024" "15:15:00" 8 "R" 40 0 0 11 424.169416765575
"E" "30/09/2024" "15:15:00" 9 "L" 26 0 0 14 501.762543155285
"E" "30/09/2024" "15:15:00" 9 "R" 8 0 10 11 373.313096045256
"E" "30/09/2024" "15:15:00" 10 "L" 38 0 15 9 357.293811228996
"E" "30/09/2024" "15:15:00" 10 "R" 12 0 10 34 83.5219244145017
"E" "05/10/2024" "08:09:00" 1 "L" 52 15 11 26 534.790364319908
"E" "05/10/2024" "08:09:00" 1 "R" 15 0 35 12 75.5188068491729
"E" "05/10/2024" "08:09:00" 2 "L" 48 1 80 9 621.771175068756
"E" "05/10/2024" "08:09:00" 2 "R" 22 0 11 11 546.720169091372
"E" "05/10/2024" "08:09:00" 3 "L" 45 29 6 8 691.878524807509
"E" "05/10/2024" "08:09:00" 3 "R" 8 0 4 9 375.616440339609
"E" "05/10/2024" "08:09:00" 4 "L" 47 3 12 9 515.010855892014
"E" "05/10/2024" "08:09:00" 4 "R" 30 1 9 7 524.622839598588
"E" "05/10/2024" "08:09:00" 5 "L" 34 2 44 18 477.596826486636
"E" "05/10/2024" "08:09:00" 5 "R" 14 0 29 4 372.029178084219
"E" "05/10/2024" "08:09:00" 6 "L" 49 3 9 11 482.125080408551
"E" "05/10/2024" "08:09:00" 6 "R" 9 0 60 8 233.163017208462
"E" "05/10/2024" "08:09:00" 7 "L" 35 0 0 13 336.496261814304
"E" "05/10/2024" "08:09:00" 7 "R" 8 0 18 12 228.869696714309
"E" "05/10/2024" "08:09:00" 8 "L" 52 0 0 14 546.542159733833
"E" "05/10/2024" "08:09:00" 8 "R" 22 0 1 31 191.4898523258
"E" "05/10/2024" "08:09:00" 9 "L" 49 4 25 22 544.197086429735
"E" "05/10/2024" "08:09:00" 9 "R" 18 0 20 24 202.209053146989
"E" "05/10/2024" "08:09:00" 10 "L" 44 2 15 11 658.453651658772
"E" "05/10/2024" "08:09:00" 10 "R" 15 0 19 33 326.198046932376
"W" "28/09/2024" "16:00:00" 1 "L" 45 3 130 27 433.151812156359
"W" "28/09/2024" "16:00:00" 1 "R" 36 1 35 26 421.702692396063
"W" "28/09/2024" "16:00:00" 2 "L" 38 0 140 27 579.905730386155
"W" "28/09/2024" "16:00:00" 2 "R" 42 0 250 43 678.464735012915
"W" "28/09/2024" "16:00:00" 3 "L" 38 13 32 19 476.540383960521
"W" "28/09/2024" "16:00:00" 3 "R" 36 5 40 25 454.912525483246
"W" "28/09/2024" "16:00:00" 4 "L" 39 0 8 37 396.332618295808
"W" "28/09/2024" "16:00:00" 4 "R" 23 0 46 21 194.017513550082
"W" "28/09/2024" "16:00:00" 5 "L" 52 18 43 22 541.069346786617
"W" "28/09/2024" "16:00:00" 5 "R" 19 2 4 26 489.85197582054
"W" "28/09/2024" "16:00:00" 6 "L" 44 2 90 25 685.833095424959
"W" "28/09/2024" "16:00:00" 6 "R" 38 0 50 40 541.453927686964
"W" "28/09/2024" "16:00:00" 7 "L" 41 8 52 24 541.341192849494
"W" "28/09/2024" "16:00:00" 7 "R" 32 5 24 32 308.137248488776
"W" "28/09/2024" "16:00:00" 8 "L" 44 10 45 26 442.964744001629
"W" "28/09/2024" "16:00:00" 8 "R" 28 0 4 23 434.549850442577
"W" "28/09/2024" "16:00:00" 9 "L" 41 1 69 28 438.122301836031
"W" "28/09/2024" "16:00:00" 9 "R" 23 0 38 33 273.374851814073
"W" "28/09/2024" "16:00:00" 10 "L" 34 0 6 18 431.027351135168
"W" "28/09/2024" "16:00:00" 10 "R" 26 0 57 23 359.070195914419
"E" "04/10/2024" "19:30:00" 1 "L" 41 0 33 12 265.581293667947
"E" "04/10/2024" "19:30:00" 1 "R" 34 2 53 17 513.294073390089
"E" "04/10/2024" "19:30:00" 2 "L" 47 1 5 12 678.921056143412
"E" "04/10/2024" "19:30:00" 2 "R" 36 4 16 19 425.667334908271
"E" "04/10/2024" "19:30:00" 3 "L" 40 0 2 4 493.592437355202
"E" "04/10/2024" "19:30:00" 3 "R" 37 0 20 9 536.602988089078
"E" "04/10/2024" "19:30:00" 4 "L" 36 0 10 8 501.374692921435
"E" "04/10/2024" "19:30:00" 4 "R" 22 6 1 7 273.119533848046
"E" "04/10/2024" "19:30:00" 5 "L" 43 1 6 30 417.573062457234
"E" "04/10/2024" "19:30:00" 5 "R" 44 2 10 28 476.593599227485
"E" "04/10/2024" "19:30:00" 6 "L" 39 1 34 24 602.867499972062
"E" "04/10/2024" "19:30:00" 6 "R" 22 7 31 10 227.944634191171
"E" "04/10/2024" "19:30:00" 7 "L" 38 3 12 16 565.478998605806
"E" "04/10/2024" "19:30:00" 7 "R" 13 0 16 2 129.06532492559
"E" "04/10/2024" "19:30:00" 8 "L" 48 0 96 17 657.307993972066
"E" "04/10/2024" "19:30:00" 8 "R" 25 0 37 22 260.167691044356
"E" "04/10/2024" "19:30:00" 9 "L" 41 2 56 23 734.207576019508
"E" "04/10/2024" "19:30:00" 9 "R" 34 0 60 28 540.90063503664
"E" "04/10/2024" "19:30:00" 10 "L" 45 9 65 21 474.182845960307
"E" "04/10/2024" "19:30:00" 10 "R" 32 0 69 39 508.02747557162
"W" "27/09/2024" "14:10:00" 1 "L" 45 0 18 23 368.792988453455
"W" "27/09/2024" "14:10:00" 1 "R" 37 3 18 14 494.884663928152
"W" "27/09/2024" "14:10:00" 2 "L" 43 0 2 14 657.812288632024
"W" "27/09/2024" "14:10:00" 2 "R" 28 0 40 25 210.977345108316
"W" "27/09/2024" "14:10:00" 3 "L" 45 0 14 37 431.690523113143
"W" "27/09/2024" "14:10:00" 3 "R" 32 0 13 29 576.216868898993
"W" "27/09/2024" "14:10:00" 4 "L" 52 0 2 40 593.902533901896
"W" "27/09/2024" "14:10:00" 4 "R" 36 0 1 32 496.416552095273
"W" "27/09/2024" "14:10:00" 5 "L" 47 0 0 35 498.465470809662
"W" "27/09/2024" "14:10:00" 5 "R" 37 0 1 38 557.813901010583
"W" "27/09/2024" "14:10:00" 6 "L" 47 0 45 42 512.769435581879
"W" "27/09/2024" "14:10:00" 6 "R" 41 0 6 43 338.812351324713
"W" "27/09/2024" "14:10:00" 7 "L" 51 0 15 37 666.849399209803
"W" "27/09/2024" "14:10:00" 7 "R" 42 0 2 36 490.52604133845
"W" "27/09/2024" "14:10:00" 8 "L" 43 1 43 39 738.084898488695
"W" "27/09/2024" "14:10:00" 8 "R" 38 0 23 14 550.188821093451
"W" "27/09/2024" "14:10:00" 9 "L" 46 0 82 39 488.427016134768
"W" "27/09/2024" "14:10:00" 9 "R" 32 0 25 11 548.48856170402
"W" "27/09/2024" "14:10:00" 10 "L" 49 0 2 32 622.608782187391
"W" "27/09/2024" "14:10:00" 10 "R" 48 0 5 10 697.616402400128
"W" "10/03/2024" "14:00:00" 1 "L" 42 4 220 23 484.212190918079
"W" "10/03/2024" "14:00:00" 1 "R" 37 3 130 15 398.456349750788
"W" "10/03/2024" "14:00:00" 2 "L" 50 4 280 19 763.298821302293
"W" "10/03/2024" "14:00:00" 2 "R" 34 1 140 17 458.011766136779
"W" "10/03/2024" "14:00:00" 3 "L" 47 2 200 20 664.631037156864
"W" "10/03/2024" "14:00:00" 3 "R" 38 0 100 25 542.921507451729
"W" "10/03/2024" "14:00:00" 4 "L" 46 4 50 22 542.745172842541
"W" "10/03/2024" "14:00:00" 4 "R" 32 0 170 24 377.035798931971
"W" "10/03/2024" "14:00:00" 5 "L" 30 2 10 17 461.17415684912
"W" "10/03/2024" "14:00:00" 5 "R" 22 8 85 18 450.985337730116
"W" "10/03/2024" "14:00:00" 6 "L" 40 0 30 15 701.426162111345
"W" "10/03/2024" "14:00:00" 6 "R" 35 0 15 20 379.478685679366
"W" "10/03/2024" "14:00:00" 7 "L" 30 0 0 25 250.407856497644
"W" "10/03/2024" "14:00:00" 7 "R" 23 0 20 28 264.290209095052
"W" "10/03/2024" "14:00:00" 8 "L" 40 0 50 35 283.1376308651
"W" "10/03/2024" "14:00:00" 8 "R" 38 0 30 36 640.612772137015
"W" "10/03/2024" "14:00:00" 9 "L" 42 0 420 23 479.762687974758
"W" "10/03/2024" "14:00:00" 9 "R" 30 0 20 25 462.727963705954
"W" "10/03/2024" "14:00:00" 10 "L" 38 1 390 18 485.54411010374
"W" "10/03/2024" "14:00:00" 10 "R" 28 0 180 18 314.480609060979
"W" "05/10/2024" "19:20:00" 1 "L" 50 0 50 11 504.614046169698
"W" "05/10/2024" "19:20:00" 1 "R" 28 0 15 21 481.228675976036
"W" "05/10/2024" "19:20:00" 2 "L" 47 0 19 10 498.557321864623
"W" "05/10/2024" "19:20:00" 2 "R" 33 0 14 20 321.078985932838
"W" "05/10/2024" "19:20:00" 3 "L" 40 0 15 15 636.203918104535
"W" "05/10/2024" "19:20:00" 3 "R" 35 0 16 19 466.745409617687
"W" "05/10/2024" "19:20:00" 4 "L" 52 0 12 42 821.639572854139
"W" "05/10/2024" "19:20:00" 4 "R" 36 2 10 30 543.655800220896
"W" "05/10/2024" "19:20:00" 5 "L" 54 3 1 21 511.667334921994
"W" "05/10/2024" "19:20:00" 5 "R" 34 0 2 24 543.423938984404
"W" "05/10/2024" "19:20:00" 6 "L" 44 0 31 32 565.307739919355
"W" "05/10/2024" "19:20:00" 6 "R" 28 0 25 24 392.315753334099
"W" "05/10/2024" "19:20:00" 7 "L" 40 3 17 35 525.746816706086
"W" "05/10/2024" "19:20:00" 7 "R" 30 0 24 29 407.288204703054
"W" "05/10/2024" "19:20:00" 8 "L" 46 0 100 25 539.253859338153
"W" "05/10/2024" "19:20:00" 8 "R" 24 0 20 14 320.205109716823
"W" "05/10/2024" "19:20:00" 9 "L" 35 0 6 22 400.410790836507
"W" "05/10/2024" "19:20:00" 9 "R" 26 0 32 21 484.027641970465
"W" "05/10/2024" "19:20:00" 10 "L" 33 0 40 15 491.038049990593
"W" "05/10/2024" "19:20:00" 10 "R" 28 0 20 25 313.825371429353
"W" "06/10/2024" "10:30:00" 1 "L" 38 2 6 9 463.000980532971
"W" "06/10/2024" "10:30:00" 1 "R" 23 0 2 4 354.66689910124
"W" "06/10/2024" "10:30:00" 2 "L" 42 0 8 6 576.18210997352
"W" "06/10/2024" "10:30:00" 2 "R" 16 0 14 13 30.3425561234949
"W" "06/10/2024" "10:30:00" 3 "L" 43 1 34 7 598.247044864781
"W" "06/10/2024" "10:30:00" 3 "R" 13 0 7 6 83.2968460764239
"W" "06/10/2024" "10:30:00" 4 "L" 50 0 66 10 616.919196383065
"W" "06/10/2024" "10:30:00" 4 "R" 17 0 22 17 354.864138275406
"W" "06/10/2024" "10:30:00" 5 "L" 52 0 16 16 681.543831546424
"W" "06/10/2024" "10:30:00" 5 "R" 15 1 17 19 150.367242789152
"W" "06/10/2024" "10:30:00" 6 "L" 34 0 5 20 400.395254674223
"W" "06/10/2024" "10:30:00" 6 "R" 17 0 14 8 328.889004549453
"W" "06/10/2024" "10:30:00" 7 "L" 57 0 9 11 525.388863982472
"W" "06/10/2024" "10:30:00" 7 "R" 22 0 56 7 267.044084284769
"W" "06/10/2024" "10:30:00" 8 "L" 53 0 2 13 534.563135652516
"W" "06/10/2024" "10:30:00" 8 "R" 13 0 11 10 249.493469286816
"W" "06/10/2024" "10:30:00" 9 "L" 36 1 3 6 603.96880156902
"W" "06/10/2024" "10:30:00" 9 "R" 25 1 8 13 270.304485287275
"W" "06/10/2024" "10:30:00" 10 "L" 48 0 8 6 628.560831204623
"W" "06/10/2024" "10:30:00" 10 "R" 18 0 46 15 409.905704741946
"E" "30/09/2024" "15:34:00" 1 "L" 36.9 0 1 11.3 689.596021666941
"E" "30/09/2024" "15:34:00" 1 "R" 18.3 0 60 14 146.221209340947
"E" "30/09/2024" "15:34:00" 2 "L" 30.4 0 13.3 19.4 421.339402435323
"E" "30/09/2024" "15:34:00" 2 "R" 22 0 40 33.3 381.37002112441
"E" "30/09/2024" "15:34:00" 3 "L" 33.2 0 8.8 6.8 453.983633018843
"E" "30/09/2024" "15:34:00" 3 "R" 17.7 1 5.7 9.6 174.530511619515
"E" "30/09/2024" "15:34:00" 4 "L" 32.3 2 22.3 11.8 353.86551095678
"E" "30/09/2024" "15:34:00" 4 "R" 18.8 0 0 9.7 295.599124259583
"E" "30/09/2024" "15:34:00" 5 "L" 24.1 2 5 8.5 501.181626797535
"E" "30/09/2024" "15:34:00" 5 "R" 12.7 0 20.4 12.5 396.5107443346
"E" "30/09/2024" "15:34:00" 6 "L" 31 0 11.4 14.6 252.220775960175
"E" "30/09/2024" "15:34:00" 6 "R" 14.9 0 2.8 10.6 190.819074229994
"E" "30/09/2024" "15:34:00" 7 "L" 30.1 3 33.1 17.8 316.624778974543
"E" "30/09/2024" "15:34:00" 7 "R" 13.7 0 21.8 9.2 43.1615225203099
"E" "30/09/2024" "15:34:00" 8 "L" 43.4 8 7.8 18.3 519.770901635476
"E" "30/09/2024" "15:34:00" 8 "R" 14.7 2 0 8.6 287.541719051713
"E" "30/09/2024" "15:34:00" 9 "L" 37.8 1 37.2 15.5 563.450445271469
"E" "30/09/2024" "15:34:00" 9 "R" 15.6 0 7.2 12.2 248.920550753371
"E" "30/09/2024" "15:34:00" 10 "L" 37.1 0 2 7.7 481.028117191722
"E" "30/09/2024" "15:34:00" 10 "R" 17.4 0 3.6 7.9 313.034335316702
"W" "02/10/2024" "17:50:00" 1 "L" 44 2 0 23 559.237204042666
"W" "02/10/2024" "17:50:00" 1 "R" 18 0 12 15 377.847657057119
"W" "02/10/2024" "17:50:00" 2 "L" 41 1 1 39 676.17829191903
"W" "02/10/2024" "17:50:00" 2 "R" 39 2 27 18 511.451861695843
"W" "02/10/2024" "17:50:00" 3 "L" 38 0 9 26 462.709307513925
"W" "02/10/2024" "17:50:00" 3 "R" 36 0 192 37 474.992653986169
"W" "02/10/2024" "17:50:00" 4 "L" 35 0 4 27 482.300932386587
"W" "02/10/2024" "17:50:00" 4 "R" 27 0 13 20 289.455386838416
"W" "02/10/2024" "17:50:00" 5 "L" 43 2 0 21 430.611184586413
"W" "02/10/2024" "17:50:00" 5 "R" 23 0 1 18 528.982677323963
"W" "02/10/2024" "17:50:00" 6 "L" 29 0 44 17 459.908763282809
"W" "02/10/2024" "17:50:00" 6 "R" 30 0 19 18 533.932165924397
"W" "02/10/2024" "17:50:00" 7 "L" 41 1 77 28 449.265519489952
"W" "02/10/2024" "17:50:00" 7 "R" 16 0 55 17 333.084950554886
"W" "02/10/2024" "17:50:00" 8 "L" 39 0 0 19 563.765775602441
"W" "02/10/2024" "17:50:00" 8 "R" 16 0 27 17 93.218522146759
"W" "02/10/2024" "17:50:00" 9 "L" 37 0 11 30 540.496968292555
"W" "02/10/2024" "17:50:00" 9 "R" 18 0 22 43 313.880912538641
"W" "02/10/2024" "17:50:00" 10 "L" 35 2 2 24 503.375873816562
"W" "02/10/2024" "17:50:00" 10 "R" 26 0 0 27 294.279280519399
"W" "05/10/2024" "09:10:00" 1 "L" 54 1 105 21 617.244211091269
"W" "05/10/2024" "09:10:00" 1 "R" 23 0 96 26 350.029556623194
"W" "05/10/2024" "09:10:00" 2 "L" 56 0 108 26 825.23700159911
"W" "05/10/2024" "09:10:00" 2 "R" 20 0 89 25 252.871399130435
"W" "05/10/2024" "09:10:00" 3 "L" 52 0 123 35 483.751382973254
"W" "05/10/2024" "09:10:00" 3 "R" 19 0 156 30 334.27477718546
"W" "05/10/2024" "09:10:00" 4 "L" 60 0 106 29 932.399638533356
"W" "05/10/2024" "09:10:00" 4 "R" 32 0 79 28 421.138473703693
"W" "05/10/2024" "09:10:00" 5 "L" 52 1 68 42 672.85799700237
"W" "05/10/2024" "09:10:00" 5 "R" 33 0 50 30 603.403041576406
"W" "05/10/2024" "09:10:00" 6 "L" 71 0 96 32 959.882511001731
"W" "05/10/2024" "09:10:00" 6 "R" 25 0 49 36 254.344549605743
"W" "05/10/2024" "09:10:00" 7 "L" 69 0 103 45 774.493572047531
"W" "05/10/2024" "09:10:00" 7 "R" 42 0 63 39 476.525306791606
"W" "05/10/2024" "09:10:00" 8 "L" 58 0 119 29 648.455399361877
"W" "05/10/2024" "09:10:00" 8 "R" 40 0 80 41 568.883309487606
"W" "05/10/2024" "09:10:00" 9 "L" 75 1 76 41 695.391035988701
"W" "05/10/2024" "09:10:00" 9 "R" 44 0 36 35 341.328969883967
"W" "05/10/2024" "09:10:00" 10 "L" 65 0 89 34 793.315525481499
"W" "05/10/2024" "09:10:00" 10 "R" 39 0 49 37 415.719804121436
"W" "29/09/2024" "15:05:00" 1 "L" 40 0 84 20 412.028280508721
"W" "29/09/2024" "15:05:00" 1 "R" 25 0 240 19 284.98721965687
"W" "29/09/2024" "15:05:00" 2 "L" 44 0 43 27 565.961363698468
"W" "29/09/2024" "15:05:00" 2 "R" 29 0 30 32 404.304563726299
"W" "29/09/2024" "15:05:00" 3 "L" 52 0 74 16 498.279675088549
"W" "29/09/2024" "15:05:00" 3 "R" 37 0 115 37 399.871340916364
"W" "29/09/2024" "15:05:00" 4 "L" 46 0 2 41 649.682785436424
"W" "29/09/2024" "15:05:00" 4 "R" 29 0 9 17 511.280179396731
"W" "29/09/2024" "15:05:00" 5 "L" 54 1 69 21 694.376644271504
"W" "29/09/2024" "15:05:00" 5 "R" 38 0 124 31 524.165689103637
"W" "29/09/2024" "15:05:00" 6 "L" 48 0 13 24 467.386255715485
"W" "29/09/2024" "15:05:00" 6 "R" 32 0 74 17 286.209091754359
"W" "29/09/2024" "15:05:00" 7 "L" 42 0 11 34 606.685920559382
"W" "29/09/2024" "15:05:00" 7 "R" 24 0 19 25 333.790147908841
"W" "29/09/2024" "15:05:00" 8 "L" 49 0 38 18 586.398217231065
"W" "29/09/2024" "15:05:00" 8 "R" 32 0 22 12 534.915629972391
"W" "29/09/2024" "15:05:00" 9 "L" 41 0 10 26 571.703148978863
"W" "29/09/2024" "15:05:00" 9 "R" 23 0 58 23 396.642999861785
"W" "29/09/2024" "15:05:00" 10 "L" 42 0 8 22 610.253998654996
"W" "29/09/2024" "15:05:00" 10 "R" 39 0 76 31 382.126705280866
"E" "27/09/2024" "13:09:00" 1 "L" 35 0 54 12 450.815923941137
"E" "27/09/2024" "13:09:00" 1 "R" 20 0 28 12 326.110884622237
"E" "27/09/2024" "13:09:00" 2 "L" 36 0 36 15 451.936566240811
"E" "27/09/2024" "13:09:00" 2 "R" 12 0 8 21 81.5729903740777
"E" "27/09/2024" "13:09:00" 3 "L" 37 0 2 10 447.411770672461
"E" "27/09/2024" "13:09:00" 3 "R" 23 0 11 35 459.429561186538
"E" "27/09/2024" "13:09:00" 4 "L" 43 0 3 9 425.261349802454
"E" "27/09/2024" "13:09:00" 4 "R" 2 0 8 24 340.441754428805
"E" "27/09/2024" "13:09:00" 5 "L" 62 0 14 20 582.388095681348
"E" "27/09/2024" "13:09:00" 5 "R" 26 0 18 26 473.830071300458
"E" "27/09/2024" "13:09:00" 6 "L" 38 0 47 26 432.147582648435
"E" "27/09/2024" "13:09:00" 6 "R" 29 0 2 15 685.572043414948
"E" "27/09/2024" "13:09:00" 7 "L" 32 0 5 10 431.786001989924
"E" "27/09/2024" "13:09:00" 7 "R" 24 0 34 29 350.46983228795
"E" "27/09/2024" "13:09:00" 8 "L" 4 0 15 13 108.655619936357
"E" "27/09/2024" "13:09:00" 8 "R" 19 0 11 24 242.163866468892
"E" "27/09/2024" "13:09:00" 9 "L" 34 0 6 24 479.272552477824
"E" "27/09/2024" "13:09:00" 9 "R" 13 0 26 17 158.272664920559
"E" "27/09/2024" "13:09:00" 10 "L" 23 0 8 14 522.622089963729
"E" "27/09/2024" "13:09:00" 10 "R" 12 0 1 11 358.788879722179
"E" "30/09/2024" "15:30:00" 1 "L" 51 0 97 22 576.585654310478
"E" "30/09/2024" "15:30:00" 1 "R" 39 0 64 34 311.770800687739
"E" "30/09/2024" "15:30:00" 2 "L" 31 0 45 24 241.999015157148
"E" "30/09/2024" "15:30:00" 2 "R" 26 0 32 29 211.497983225252
"E" "30/09/2024" "15:30:00" 3 "L" 44 0 58 41 500.420348703127
"E" "30/09/2024" "15:30:00" 3 "R" 44 0 58 41 342.016214483047
"E" "30/09/2024" "15:30:00" 4 "L" 38 0 71 33 532.758056168563
"E" "30/09/2024" "15:30:00" 4 "R" 35 0 27 32 332.22780945798
"E" "30/09/2024" "15:30:00" 5 "L" 25 0 26 21 317.02604648883
"E" "30/09/2024" "15:30:00" 5 "R" 21 0 18 23 255.301609735694
"E" "30/09/2024" "15:30:00" 6 "L" 53 0 106 38 562.823089297842
"E" "30/09/2024" "15:30:00" 6 "R" 42 0 77 28 609.696178149689
"E" "30/09/2024" "15:30:00" 7 "L" 29 0 35 23 520.908388179153
"E" "30/09/2024" "15:30:00" 7 "R" 24 0 47 28 281.50572633544
"E" "30/09/2024" "15:30:00" 8 "L" 37 0 59 31 419.464583719968
"E" "30/09/2024" "15:30:00" 8 "R" 37 0 59 31 562.043721464186
"E" "30/09/2024" "15:30:00" 9 "L" 47 0 57 34 689.640427481291
"E" "30/09/2024" "15:30:00" 9 "R" 28 0 38 26 330.407286718775
"E" "30/09/2024" "15:30:00" 10 "L" 49 0 86 32 571.614798757149
"E" "30/09/2024" "15:30:00" 10 "R" 33 0 62 29 526.006780104642
"E" "06/10/2024" "11:30:00" 1 "L" 34 14 27 17 445.89818714828
"E" "06/10/2024" "11:30:00" 1 "R" 22 0 36 28 479.127662527745
"E" "06/10/2024" "11:30:00" 2 "L" 22 8 42 39 354.83480477554
"E" "06/10/2024" "11:30:00" 2 "R" 19 0 37 22 213.379674327639
"E" "06/10/2024" "11:30:00" 3 "L" 29 0 26 16 358.892726689488
"E" "06/10/2024" "11:30:00" 3 "R" 24 0 19 44 457.180484558289
"E" "06/10/2024" "11:30:00" 4 "L" 33 0 14 28 405.217780188654
"E" "06/10/2024" "11:30:00" 4 "R" 30 9 28 27 705.829805804308
"E" "06/10/2024" "11:30:00" 5 "L" 27 0 36 24 404.341540868934
"E" "06/10/2024" "11:30:00" 5 "R" 23 0 7 41 417.359862539086
"E" "06/10/2024" "11:30:00" 6 "L" 35 12 33 26 518.543898999767
"E" "06/10/2024" "11:30:00" 6 "R" 25 0 122 35 376.160707667737
"E" "06/10/2024" "11:30:00" 7 "L" 32 0 48 21 560.888165295997
"E" "06/10/2024" "11:30:00" 7 "R" 29 0 88 37 354.658691160003
"E" "06/10/2024" "11:30:00" 8 "L" 42 19 71 34 492.725639853068
"E" "06/10/2024" "11:30:00" 8 "R" 35 0 56 20 603.492839301818
"E" "06/10/2024" "11:30:00" 9 "L" 34 0 12 27 290.583003148804
"E" "06/10/2024" "11:30:00" 9 "R" 24 0 67 45 352.047693131934
"E" "06/10/2024" "11:30:00" 10 "L" 22 0 8 32 386.392784770706
"E" "06/10/2024" "11:30:00" 10 "R" 19 0 31 20 346.063477778747
"E" "29/09/2024" "15:02:00" 1 "L" 30 1 5 24 412.822681571219
"E" "29/09/2024" "15:02:00" 1 "R" 27 0 10 23 397.842762997126
"E" "29/09/2024" "15:02:00" 2 "L" 38 1 2 26 393.176523543476
"E" "29/09/2024" "15:02:00" 2 "R" 21 0 7 18 283.995075424626
"E" "29/09/2024" "15:02:00" 3 "L" 34 0 8 19 404.273414191316
